Iteration,Distance
25,757310.5949759311
25,784506.6987906086
25,763096.0775691997
25,786348.2391029815
25,754073.4916942937
25,756734.7716273433
25,777318.0081865621
25,758700.7498902426
25,751507.8006235213
25,793984.1528323394
25,749352.3191892414
25,767409.229379483
25,759724.0016795065
25,781434.8498606287
25,759966.6917457441
25,801153.760134446
25,767232.726310128
25,781546.402932115
25,756084.2377071648
25,769279.9747587334
25,751391.9961654447
25,742578.1567964575
25,777794.3970883468
25,769758.0917842424
25,768712.973211697
25,791321.7550792116
25,764045.3392112643
25,756473.7809300367
25,747918.9104864296
25,753509.1239895754
25,782696.8329875718
25,726857.240997964
25,770051.3327601553
25,777363.4122681072
25,767453.7938938624
25,754498.8957182996
25,765434.6098982518
25,757684.6775865585
25,765555.8868102276
25,779418.0285199767
25,759189.4880925776
25,726229.1737991311
25,741336.4184321644
25,730954.0783578496
25,762942.4082369701
25,760619.8344532648
25,751788.3659008712
25,762215.3207693687
25,774554.1490186988
25,749336.0422308806
50,751659.7696059977
50,783797.3519209386
50,754829.825773489
50,776100.5366359906
50,747333.7619050882
50,741937.9111253951
50,769740.8449343895
50,758264.7330993653
50,745173.2521332883
50,784104.753043472
50,738396.3995816573
50,760851.6868527228
50,755505.9911837785
50,776734.4117880799
50,750277.8905700077
50,784682.0729970486
50,759778.499319436
50,775404.6595417564
50,746591.7651480021
50,759079.4436994436
50,745097.7897628213
50,731458.9253783077
50,767196.7455501629
50,758767.2614898867
50,757014.761707615
50,783341.1884355453
50,754954.2878046713
50,747514.0433082365
50,741820.7115105661
50,751403.649339235
50,771168.0315582836
50,719138.1796236376
50,762158.9984283696
50,776564.1481566663
50,759109.392724151
50,742041.9834077248
50,756689.1388161638
50,747891.4723876413
50,762309.9674606994
50,771734.5198271356
50,755540.5421304359
50,722099.3319366304
50,732938.7642193725
50,728733.4365950286
50,756233.1275230149
50,754757.7311395844
50,743432.8686619826
50,749545.9778144404
50,769378.077800398
50,742380.7852783394
75,746122.4022163491
75,776856.3937038736
75,746050.2752465399
75,760489.8196044844
75,746803.6103463102
75,736283.4519374326
75,762973.1820928648
75,749080.1013235816
75,744663.2019437567
75,776173.7148968256
75,732886.5412273405
75,753400.1817590788
75,747799.5394104548
75,775610.393192216
75,738709.9590974665
75,767875.5187998718
75,755734.7572353426
75,769583.0296969826
75,735340.0030260369
75,757808.6824549863
75,743650.0020267935
75,723070.472153454
75,756725.1378265026
75,753325.2691140191
75,754185.0604480976
75,782950.6528148726
75,733939.5975632197
75,742575.2135672871
75,734181.8049361531
75,747604.9892855035
75,762709.2483151191
75,715848.8197147488
75,752782.312330668
75,765208.4925321839
75,748126.2235122906
75,738662.7032872734
75,753789.653627512
75,744690.8510007598
75,754275.0709552028
75,764134.0947471857
75,745471.6257647411
75,714009.0028835542
75,726821.0727613715
75,720294.0810664943
75,747186.6938240231
75,739359.7783960416
75,730065.731924408
75,743795.4181699972
75,758847.275591398
75,734071.5063562362
100,735515.0007074205
100,763763.9872323842
100,741610.4272212308
100,756806.7956782561
100,741007.4964324668
100,730210.0266750974
100,749495.892961175
100,739026.7360776743
100,739290.1884294096
100,771143.0210064743
100,731058.2719350145
100,750743.1749524494
100,744144.9948216452
100,770703.0045505444
100,734610.7072869469
100,763418.6007384014
100,743738.6961316478
100,768643.8927121485
100,730789.0704328835
100,750196.6558271758
100,734421.8442409987
100,716888.8523546502
100,752141.945028343
100,745850.3002005016
100,751530.4053696126
100,778446.2018263789
100,726072.4405419491
100,738746.0612047383
100,728116.8926231125
100,739139.1172520755
100,758386.4396425306
100,708753.5319298031
100,747052.1082729019
100,762668.1619417897
100,737430.2399618644
100,730744.6031830618
100,747353.1525529932
100,741177.2973719824
100,748543.3104560559
100,746183.3193294558
100,738686.7110919064
100,706105.7672552184
100,718267.0548529663
100,715054.675548874
100,736575.1761071442
100,736555.7017762952
100,724603.4540326936
100,736687.0896178313
100,754902.7184223653
100,724514.000716121
125,727271.8275574554
125,757016.2238461704
125,738538.8157318487
125,752312.794037141
125,726052.4611907764
125,726950.5968313199
125,742386.8477042866
125,727377.5405200787
125,737646.2816246139
125,762929.2203867044
125,726643.351260964
125,735706.3948255929
125,740460.1751914059
125,759423.6422423545
125,729098.5687555432
125,750456.6992602724
125,736018.0475315142
125,756649.1793400217
125,724744.6023096855
125,742046.7791800686
125,729146.9638811632
125,708721.6947718335
125,742984.9453132463
125,741222.2823887534
125,738313.1225960911
125,764387.1052926219
125,721564.5353267443
125,729281.54489228
125,716791.5380385034
125,733374.7395616882
125,747316.8116424477
125,696338.8512459594
125,737749.8699351266
125,758349.458643332
125,734958.493249229
125,725274.760405773
125,736773.3920309459
125,732895.6289960874
125,742210.3119631262
125,737830.2721461204
