Iteration,Distance
25,747164.9937006717
25,779025.6785727195
25,759020.4135329847
25,786700.9818411581
25,754980.9895789536
25,752734.2579158264
25,769662.0532003327
25,756106.7545747091
25,743058.6673627262
25,798359.9558480562
25,742544.5314556488
25,763332.2195629152
25,755746.067816601
25,768639.2478799729
25,749720.464031635
25,789325.013554378
25,761123.2592061467
25,778436.7750742502
25,760995.4590284217
25,765187.1068500533
25,740961.8018581565
25,731386.9144412457
25,768836.5416375482
25,766699.4595908534
25,760242.0627608814
25,766359.469678413
25,762826.0590731051
25,758972.094147147
25,745386.2741882236
25,753248.4798201328
25,774229.4282962085
25,724566.0939855663
25,759310.324332899
25,764236.9445853855
25,758835.9892750654
25,753736.1597366935
25,754016.8936830789
25,754621.5523717362
25,760058.4568920231
25,767042.8413704596
25,758091.9142095703
25,721525.4826874714
25,745245.4780574054
25,716425.5059925587
25,761456.8249262044
25,758383.9189389861
25,739902.4572488704
25,747738.8066055551
25,769556.9328901995
25,751075.5070723797
50,736897.9310770332
50,766296.029215657
50,747009.9260120986
50,772526.2066660998
50,743497.5800601717
50,733805.8338714384
50,757541.0598044402
50,745017.2250634147
50,734931.9676162469
50,788225.6213404228
50,736510.4654592943
50,755887.1369984407
50,738421.0804220907
50,757580.2546458417
50,741397.6338499035
50,772790.3500316761
50,747255.6030451439
50,760290.7593067267
50,752025.6505119201
50,750360.4382728438
50,733605.0753664174
50,716647.4638558346
50,757100.1099236654
50,755061.4163589369
50,748091.4696003417
50,758461.7693774935
50,754532.8772607102
50,741424.3081386366
50,731859.0498014247
50,739311.0818337481
50,763589.575701869
50,713614.7307890953
50,750096.6507583939
50,755058.013396752
50,754208.9523489746
50,741184.2813454435
50,743174.2442480485
50,740974.4588521481
50,750814.721547047
50,743518.3919940185
50,751845.3447842089
50,702318.0923022236
50,739054.1331117995
50,708832.2662146005
50,753432.4933518394
50,749123.1961777359
50,726135.1275372569
50,734618.1780635804
50,761056.8659416592
50,740217.6710632314
75,726039.0959389403
75,748023.9667910687
75,728954.8680313098
75,760673.2179260274
75,723501.8919092097
75,722409.0874932335
75,745755.4806544329
75,732705.4688088526
75,717721.9345879708
75,772838.4101809197
75,729738.3640749105
75,750459.8451355144
75,726253.6590902705
75,734736.0122002353
75,728779.122041372
75,764499.0705759557
75,735095.6786199132
75,746864.6750918585
75,744836.0927495947
75,737595.4757993841
75,726929.3358569095
75,698242.1116561465
75,742259.455729015
75,741040.8751754401
75,735251.3193465463
75,751940.8262244402
75,732251.0137918043
75,728304.7351616793
75,720289.6202462116
75,723157.9680808018
75,752028.6452230186
75,693976.2784544425
75,741779.9648856653
75,740639.2424472718
75,741982.1904410826
75,728262.300826154
75,731696.630563078
75,733287.3472023791
75,739184.6271953041
75,729469.748755909
75,738754.6838588095
75,695929.5340270658
75,733644.6836381204
75,704484.3508525598
75,731602.2947543765
75,742732.5928212986
75,720826.8263352301
75,724708.5973691121
75,749907.2115025327
75,724394.1125631661
100,721370.9000245514
100,738386.3516823741
100,712954.9191593878
100,752521.3277144913
100,711141.8434587633
100,704901.3866936282
100,732421.1748729441
100,724089.7793156836
100,707725.8705601165
100,759293.1189925863
100,719260.8650207309
100,744719.4860605745
100,712481.1907993766
100,723202.1051455261
100,716307.9511080228
100,748593.6183063989
100,726527.7733587094
100,733606.5121025145
100,724675.8157264822
100,729921.6553323977
100,719377.859881965
100,688805.5304234914
100,730844.378078049
100,722506.4008831974
100,725961.002837231
100,728714.2604460894
100,720792.3220868871
100,717736.4761009876
100,707618.8073000632
100,714131.4994323342
100,732924.543379689
100,688097.2602704498
100,732877.3616184944
100,737418.8185241661
100,729194.6782578555
100,720813.3248061147
100,722000.8602363449
100,723042.5534650651
100,720039.4038925247
100,723026.6961107352
100,729050.0146260218
100,691323.4889847325
100,718369.1328613661
100,692475.6605540272
100,710358.307726323
100,734348.6222004569
100,703349.2606878525
100,706945.896705452
100,734442.1849748611
100,711347.1053591515
125,709341.5965855228
125,731188.2131588039
125,708083.0620468742
125,744062.2972294174
125,702238.9844104351
125,695623.7295510251
125,718060.5721465698
125,717065.9746996909
125,694563.6444769887
125,751779.3899693907
125,710091.8914115377
125,737502.1645653091
125,692063.3073148014
125,715568.8744863677
125,706881.0910151784
125,730349.6624442581
125,709469.6741431105
125,718057.713743749
125,715170.2021391062
125,721919.1183511326
125,711971.1197166756
125,682517.0972685836
125,718366.6574577258
125,712618.3997422701
125,710163.5007100588
125,710082.077053812
125,711890.675733759
125,705965.8743837848
125,694459.9202831583
125,699832.8372207668
125,715337.0297072334
125,680846.538872434
125,711218.5514499806
125,721420.428639541
125,715133.4705319684
125,704393.5612738676
125,713993.0477253151
125,711307.4294341601
125,711868.0103665794
125,710729.0700845501
125,721425.5418191954
125,684150.6913965569
125,708542.650144274
125,685459.0101868464
125,693193.2850959405
125,721815.3937599416
125,693466.2302635731
125,695170.0705092305
125,720982.794761805
125,698497.7774410074
150,697446.3560956657
150,717853.9753422631
150,697532.3694124733
150,727181.2149835249
150,693209.2650033198
150,680816.708830122
150,710878.7590651041
150,705704.0231469385
150,690528.2232217968
150,738264.1767511374
150,698467.3412511301
150,724074.9452043655
150,688998.820189387
150,699705.444948053
150,697819.3811041876
150,724280.5689935741
150,704415.7393895638
150,708743.7835888343
150,703467.1582014817
150,713711.0687164085
150,702382.2995927578
150,673521.3815208015
150,709564.554707939
150,704162.9756185234
150,702446.0995535203
150,699086.186982986
150,702583.3226016692
150,697725.1624254354
150,683963.8716414302
150,690234.2149834142
150,709146.7909778951
150,668790.1143270391
150,703417.0095161577
150,715696.5014937465
150,702587.5044846997
150,695993.3544664021
150,709269.8783348023
150,703749.7982677541
150,702206.7186522682
150,700335.6189586039
150,713032.8565671473
150,679880.6923942611
150,699263.9255063115
150,675233.5855083293
150,685527.553206304
150,712327.3946893472
150,684053.2709271902
150,686667.330838768
150,704402.6443290361
150,685526.4226717366
175,683162.3230543887
175,709782.8933139079
175,688401.3474748704
175,718507.0003980824
175,682171.8323815576
175,669024.4614649538
175,698792.1635474894
175,701805.7823398261
175,671703.9672812261
175,720784.7026837374
175,686464.6500445124
175,721146.8210899428
175,679124.2336812236
175,692031.4788191459
175,691941.1363318005
175,716122.995500648
175,697647.6677388404
175,695736.3285067074
175,693725.3738670724
175,701629.3704153392
175,694946.5325715134
175,657682.247165621
175,698829.7224133618
175,695945.2830149836
175,692085.0717470505
175,688432.2494960318
175,691537.5418000394
175,688751.907086144
175,671491.4756475159
175,678698.5376740759
175,700751.692302374
175,658988.689858231
175,695712.5988956491
175,711784.3553530916
175,687698.2753786512
175,688204.5281185256
175,699092.3794691319
175,695219.6366239806
175,693817.4749440738
175,692188.4784312611
175,700306.6253556352
175,670370.0389909678
175,687149.6245360372
175,662705.6615859276
175,677396.5059317495
175,701641.5869087671
175,663290.8858274336
175,678962.8435016484
175,700508.7092477435
175,668850.6967327822
200,671636.5403193444
200,704068.9814377431
200,678443.6242496019
200,706439.9868640658
200,670932.2691992479
200,657156.708538182
200,687510.4313224008
200,697009.4453471033
200,660115.7646606569
200,713515.5029440152
200,677262.4428688138
200,706040.9445079798
200,672744.254988739
200,678941.7684657043
200,680528.4371262941
200,707912.9856469688
200,675551.5310465877
200,688555.3578913461
200,684882.9193501846
200,680231.7172062141
200,683670.1648198977
200,653916.612128569
200,682126.6126358138
200,682053.2228528126
200,682204.8759697229
200,678578.3308240982
200,682797.5961030974
200,680051.62269546
200,656432.5291789704
200,669162.4622684278
200,690257.0996639575
200,652719.9564269984
200,689019.5347920469
200,699601.2547754038
200,682782.231860255
200,681325.1629063218
200,684987.7124644725
200,693333.9406761129
200,685131.2964096256
200,684084.6029209414
200,683470.5703420544
200,659405.06065555
200,673886.5218906769
200,657925.4381282417
200,676026.4632213106
200,692855.8122445134
200,651631.1505869229
200,667306.0847343893
200,688112.8039426788
200,662481.78692056
225,666080.7354458336
225,693115.9344855772
225,671482.3851557168
225,693793.0657212633
225,659994.8614672545
225,640688.0317101819
225,671398.8731920578
225,694572.5161863271
225,651090.5264939297
225,706523.1075872711
225,666040.2406144479
225,693312.2034999963
225,664540.7521801307
225,673798.9020922529
225,670164.8016499303
225,702303.4529103306
225,668528.3570477145
225,678887.4130722992
225,663659.423767901
225,670224.2734322719
225,679346.646233563
225,647550.4421875221
225,673608.9444189636
225,672479.745392818
225,674742.6165916853
225,666828.0275591366
225,672535.3705522127
225,671935.2413053361
225,643622.5804368458
225,661855.0446461949
225,679028.1243172233
225,645054.0543412486
225,684597.3573454351
225,692670.2571052841
225,672254.0969317709
225,675135.4164599241
225,671204.3769733859
225,684350.0915986014
225,674667.0064086282
225,670620.162581384
225,677202.620447759
225,650897.9182207662
225,662734.5575446188
225,652219.2686565053
225,671212.0738123512
225,681126.2299111655
225,635474.4976907689
225,664205.713441651
225,683204.1903928452
225,652837.1754422642
250,658923.2342658364
250,685348.6810982088
250,663973.0170473885
250,685169.9757786479
250,643315.1607865213
250,630585.5028103114
250,663279.177564107
250,681403.0189286969
250,649711.323074753
250,698414.374377886
250,660859.6609697357
250,683485.9510658924
250,658067.4223684628
250,666210.011651376
250,657597.6778990544
250,692062.4209695874
250,656749.534646828
250,671133.4625279409
250,648093.8895580109
250,662549.4284781872
250,668132.6135349474
250,641910.3788479104
250,663948.3056702203
250,664744.9972426547
250,666045.9086328566
250,662318.0848933625
250,657972.920887111
250,663212.5797495301
250,631525.1684424757
250,658010.0902835629
250,661341.2047416698
250,634488.7094838083
250,671405.1086197782
250,687693.220817849
250,661919.4782635164
250,671694.5737336306
250,663419.135206806
250,671623.2601086946
250,669442.3664707193
250,656830.4167559277
250,672449.1506814808
250,645152.923077793
250,654033.5078135994
250,646746.0325258602
250,665755.4527718243
250,672199.6789076435
250,626581.2441124707
250,657872.7283003534
250,672965.2431546075
250,638490.5363314532
275,651352.7986337
275,680976.525740749
275,654965.287517165
275,676691.1576152897
275,640680.6200740427
275,626134.7966321275
275,659575.8243245598
275,670080.639641133
275,644792.4467960125
275,685482.95811631
275,652066.8672865563
275,673668.9947881476
275,651274.8016953625
275,653374.5062377095
275,655436.9628712705
275,675284.310491801
275,652189.4211690814
275,664801.8044914544
275,638232.3845227467
275,648605.1376609738
275,661573.2182285372
275,633722.5152943084
275,661370.6345679864
275,652307.7050343571
275,660257.709816116
275,647900.7540265645
275,649664.1339275265
275,652706.2250904478
275,623530.9543171554
275,643307.9648958881
275,654115.7870736993
275,628201.97567463
275,660383.5090532436
275,681911.5355647575
275,652475.4667270993
275,667629.8659307134
275,657448.5919392963
275,658990.6626662967
275,662204.2787895468
275,651456.6487701199
275,666389.8106201093
275,641129.2226467598
275,641709.7572529584
275,640564.2826424593
275,655514.4803901376
275,661471.6604626519
275,617305.4139181969
275,642757.9500071
275,669947.7664207307
275,628356.4773978645
300,640787.0695475347
300,668456.4927254019
300,653038.2630907765
300,666807.4359192437
300,631028.8730415064
