Iteration,Distance
25,1553.1813599649274
25,1547.5088223189045
25,1530.9234208525354
25,1605.7584673977096
25,1438.7182069756216
25,1629.7044882640532
25,1460.2430801654643
25,1419.6226772132754
25,1608.1042842950465
25,1325.3749391223612
25,1547.4255704563166
25,1424.86805932813
25,1651.0011506296787
25,1572.0586717886217
25,1575.8245150417176
25,1505.4983961880873
25,1682.2979319880744
25,1572.203649143152
25,1460.349922351988
25,1473.2543946894564
25,1495.2028849903977
25,1623.3267958554843
25,1554.9687152484807
25,1592.6379682589395
25,1583.7279238925814
25,1686.313190224101
25,1595.8330379483536
25,1514.1569462124253
25,1587.2374641752733
25,1553.03340726322
25,1519.0766360583152
25,1487.4820189905126
25,1514.4965893747408
25,1531.6047065778232
25,1512.6123100314867
25,1636.402305503615
25,1662.5419696891304
25,1520.6461558594442
25,1481.353282753711
25,1493.981903287463
25,1585.1507667153132
25,1444.3581924010573
25,1439.2527802985421
25,1549.6718174577443
25,1442.5682515506637
25,1419.2161446263133
25,1529.376443170658
25,1605.9458608602304
25,1501.2154978203287
25,1632.380172827749
50,1500.1063936150515
50,1477.4617725520598
50,1461.8075871631863
50,1551.146975198221
50,1415.695611583312
50,1428.062843363228
50,1431.633280997912
50,1327.4458196765165
50,1465.727271385797
50,1256.507371042541
50,1506.2985404806545
50,1384.5800190420025
50,1590.7956783821646
50,1547.6392331407662
50,1520.135779042098
50,1459.5813474970732
50,1397.3730651988124
50,1534.8607528360237
50,1411.926744676737
50,1355.2781543148294
50,1490.5197808613984
50,1503.6049979063268
50,1441.4132318611582
50,1460.1655623455388
50,1406.4443419167676
50,1610.5666844623063
50,1471.8597422799048
50,1358.2738599188383
50,1481.044304044569
50,1524.4214520972173
50,1498.9021447128916
50,1448.6533859104995
50,1495.4143661528258
50,1346.6714667517715
50,1464.6319291359755
50,1462.1651979932128
50,1442.0260159135134
50,1474.4178830775609
50,1410.8607975107614
50,1465.9318090298002
50,1555.5188596599953
50,1385.1432228177043
50,1384.5874659622555
50,1507.3202836725493
50,1408.5858335325463
50,1289.0957450466396
50,1482.395076578158
50,1503.8599569723815
50,1443.5022361164336
50,1533.8312707766734
75,1376.7118516635976
75,1365.8377726539366
75,1397.2564721976657
75,1307.134382558052
75,1396.552025915909
