Iteration,Distance
25,1538.9933155490519
25,1479.809253762221
25,1571.1437422932029
25,1600.8458748943665
25,1438.7182069756216
25,1629.7044882640532
25,1460.2430801654643
25,1419.6226772132754
25,1608.1042842950465
25,1363.3457090229726
25,1553.2558144093591
25,1507.4252983936208
25,1713.83734990218
25,1654.9790625512344
25,1575.8245150417176
25,1508.2975264002946
25,1598.8502301429328
25,1575.1908476163283
25,1460.349922351988
25,1518.9444733114985
25,1508.6586458046436
25,1623.3267958554843
25,1554.9687152484807
25,1648.103677805339
25,1583.7279238925814
25,1656.8948011854134
25,1595.8330379483536
25,1497.5327816191293
25,1614.3880379206146
25,1567.860188740534
25,1511.8638783440592
25,1487.4820189905126
25,1514.4965893747408
25,1584.358402581437
25,1512.6123100314867
25,1636.402305503615
25,1662.5419696891304
25,1527.4868841505036
25,1510.5970132045443
25,1523.135252348629
25,1525.1857668977152
25,1440.8012048272965
25,1439.2527802985421
25,1662.3455215494162
25,1442.5682515506637
25,1451.0378519100923
25,1609.699470651515
25,1464.0812193437746
25,1575.215737929419
25,1632.380172827749
50,1412.1513996949645
50,1467.7006961476463
50,1466.0219891709955
50,1539.4828958746168
50,1415.695611583312
50,1428.062843363228
50,1431.633280997912
50,1327.4458196765165
50,1465.727271385797
50,1300.283455922799
50,1502.3888386033052
50,1415.061508958906
50,1611.6490920575084
50,1553.954159288885
50,1520.135779042098
50,1409.3411488732481
50,1464.721043397611
50,1486.3181261414418
50,1441.5420416666552
50,1392.4027812057197
50,1492.4609013362217
50,1503.6049979063268
50,1441.4132318611582
50,1559.0483055024592
50,1406.4443419167676
50,1596.5175301902266
50,1422.4884720072027
50,1412.54934566656
50,1512.090167735777
50,1504.7408740582453
50,1464.5760557088502
50,1448.6533859104995
50,1495.4143661528258
50,1469.9979914013647
50,1464.6319291359755
50,1462.1651979932128
50,1442.0260159135134
50,1421.919778336233
50,1414.8641564868092
50,1452.7531346140827
50,1507.0856183309284
50,1423.9145888467563
50,1384.5874659622555
50,1653.7169814533072
50,1408.5858335325463
50,1314.314545838494
50,1498.8779478740682
50,1368.821962969035
50,1565.1553354545351
50,1533.8312707766734
75,1277.9916419741012
75,1343.1572686740083
75,1458.2517774745645
75,1408.952305593622
75,1396.552025915909
75,1374.322925725551
75,1419.7395625480235
75,1291.6985470990178
75,1402.6981645470578
75,1225.9165595297384
75,1440.5217475825698
75,1347.1861514450068
75,1564.825936967305
75,1383.767457951843
