Iteration,Distance
25,572.0285100192485
25,611.5721045606786
50,531.3173932129573
50,566.6690321492304
75,550.4779796457779
75,591.7620741883287
100,562.9725446475888
100,558.3902529569777
125,604.8047643999071
125,574.4328206632443
150,564.8826594873219
150,565.4290736720886
175,582.0650294567878
175,561.298424285101
200,542.4061563888239
200,557.6030316345973
225,546.1681422604843
225,505.77366315481726
250,521.1809959306828
250,538.3342386630324
275,565.4984775058074
275,539.1900190674694
300,534.5376752732135
300,500.9144681054506
325,526.6709087349552
325,575.1253071889331
350,555.7824681106281
350,523.1397611713832
375,545.3453290569616
375,532.4806931027107
400,554.8097712447824
400,523.0403983439068
425,550.0054785585047
425,561.1388948210007
450,510.0624330663573
450,589.322999406812
475,525.5460956180617
475,539.8563618796359
500,570.8459453283999
500,520.4595528791817
