Iteration,Distance
25,33594.13709068103
25,34134.1871952272
25,33340.168390238425
25,32964.89432924528
25,34720.37328722132
25,34303.53525181648
25,32341.879676095563
25,34647.4886672602
25,34157.820017117934
25,31913.45781540758
25,34661.30777516576
25,33346.061394113436
25,33179.548361731926
25,34570.05094159485
25,33725.76906783245
25,34298.83218380596
25,35492.02611461277
25,32031.72119558002
25,34345.80045908205
25,33850.161346803165
25,32693.98770605234
25,33753.364195886825
25,33242.58283181043
25,34174.5949445615
25,34012.00499354342
25,33096.85820563913
25,33860.94688837355
25,33178.13780033329
25,32877.63920058864
25,34416.20109733673
25,34363.58236458156
25,33316.659630517046
25,34237.799581650586
25,35966.99580366153
25,33250.06059947334
25,33415.62607064575
25,32783.07815116738
25,33160.202441028385
25,35438.51424658737
25,35753.18405372109
25,34174.47873190669
25,34287.1166725806
25,33543.557083876265
25,31936.365625040813
25,35057.19090031757
25,34521.398589334705
25,34026.52461862197
25,34899.35365484745
25,33497.50488384185
25,32789.85372974438
50,32626.53974442614
50,33867.1613974431
50,33074.85247225776
50,32599.97779257335
50,34274.36822596508
50,33552.23160497151
50,31676.849162232153
50,33526.27768096225
50,33164.77026532185
50,31670.785537562086
50,34364.291559763966
50,32289.257029570657
50,32548.69507597552
50,33734.98125207898
50,33201.35828284223
50,34141.83511988573
50,34547.0255904802
50,31632.707042845715
50,33661.64127190927
50,33315.54021317901
50,32087.356900644034
50,32846.252411656256
50,32201.449203673954
50,33083.322675130104
50,33471.70909171761
50,32602.486224736767
50,33358.183612471126
50,32827.78399505039
50,32578.093750355507
50,34058.92713944136
50,33679.515666535495
50,32508.01377704845
50,33399.365308703265
50,34645.6829598868
50,32252.88468569317
50,33160.07192255197
50,31734.31724408579
50,32708.60123750104
50,34565.50829194165
50,35231.62078876795
50,34010.312716711036
50,33654.6376523385
50,33274.51908477937
50,31001.39831225005
50,34436.53123871789
50,34229.4908563691
50,33493.08404743048
50,34320.33245817335
50,33275.81708418915
50,32137.45146566358
75,32142.95066650109
75,33263.15426107902
75,32201.03642253023
75,32133.96192310347
75,33617.34783594337
75,32800.39599332173
75,31297.160898851358
75,33354.561555606415
75,32540.362810345694
75,31490.9900282999
75,33967.43483427898
75,32004.949122316062
75,31535.22621720782
75,32979.596587239226
75,32874.01991309
75,33340.25881434052
75,34349.83672837391
75,31381.074588670293
75,33071.9550782295
75,33102.935288368804
75,31826.502108824963
75,32498.96188135498
75,31872.24918548121
75,32803.04617335909
75,32889.70872562251
75,32335.082104280806
75,32929.80476036769
75,32327.619025041276
75,31995.86915553603
75,33662.29962123308
75,32728.321280411674
75,32369.955343888876
75,32929.0416409625
75,33827.33168678597
75,31824.18958924747
75,32381.956714432297
75,31409.187282468807
75,32002.95304286134
75,34066.39836928892
75,34583.32826347505
75,33732.93274945868
75,32781.08153075242
75,32934.77604647514
75,30000.03692745765
75,34141.42598541285
75,32708.27208674879
75,32591.782394457718
75,33888.178798958914
75,32868.35920655846
75,31795.564790040567
100,31900.47441391669
100,32494.123160548235
100,31769.37865961323
100,31641.826386567456
100,33154.71553557444
100,32498.020762082913
100,31063.450401884314
100,32602.11905983864
100,31704.335259674433
100,31028.73258236664
100,33438.981542354464
100,31357.607735134396
100,30679.802339350044
100,32736.785548347267
100,32037.08471659484
100,32779.31995417898
100,33657.60645040837
100,31013.520809415608
100,32790.49182586775
100,32360.147182868262
100,31334.45828533015
100,32142.084881080544
100,31016.029789625918
100,32352.288969963727
100,32661.94922512435
100,32099.020149213386
100,32311.852997431775
100,31862.576121161546
100,31087.131421017155
100,33414.53323876767
100,32389.63853137338
100,31642.857710143366
100,32585.852962472178
100,33470.69133317893
100,31346.010031240956
100,31780.455994855038
100,30977.176349142672
100,31680.234622210424
100,33326.81874330435
100,34167.53614681832
100,32806.569953602186
100,32148.491480439694
100,32364.86909037332
100,29734.665219863673
100,33785.37888738965
100,31941.107098979035
100,31703.363473164965
100,33256.610891804776
100,31841.919169415756
100,30959.197469377796
125,31552.178409103806
125,31976.34061765295
125,31440.746490551614
125,31492.50971218862
125,32619.964674591876
125,31888.743050196812
125,30452.06666685883
125,32472.165857461914
125,31072.978801303776
125,30246.09516489883
125,33114.653423323296
125,30977.349860389855
125,30670.38285063844
125,31953.327727966443
125,31595.44258043334
125,31937.41210358298
125,32573.981319364695
125,30721.29500551674
125,32263.048991498705
125,31697.39716570928
125,30293.942548545554
125,31583.519158916617
125,30629.22637710744
125,31942.98500689506
125,31995.731648471152
125,31682.29010513688
125,31626.825947371835
125,31264.554880412754
125,30702.841677904795
125,33114.23280730737
125,32377.820736393263
125,30771.995902399532
125,32542.028260272444
125,32570.272408855497
125,30974.895099260957
125,30946.288493938373
125,30816.53205848223
125,31030.396050185722
125,32424.87363153978
125,33708.596309619315
125,32283.68764970487
125,31701.33284822293
125,31323.423259356117
125,29483.423833884073
125,33450.77944161722
125,31863.008790411906
125,31542.533438352613
125,32527.175193005354
125,30983.953856103402
125,30748.86503574719
150,31398.807553127914
150,31764.929832718713
150,31044.743548064496
150,31323.96329126032
150,32003.10338796735
150,31670.494745184224
150,29884.202794452565
150,32014.23850706987
150,30605.02032126957
150,29765.19821561052
150,32675.1323790923
150,30887.917193645626
150,30291.127341872238
150,31213.23065385423
150,30898.734116569824
150,31158.407299798462
150,31462.87348684486
150,30123.53907163451
150,31737.05295986435
150,31472.67462573602
150,29503.125443068737
150,31229.374257644133
150,30090.326526479545
150,31700.284678562875
150,31382.75235319418
150,30825.337275195823
150,31407.548988639894
150,30312.355233021557
150,30613.643808826575
150,32786.80743259521
150,32035.380474469177
150,30404.142043658187
150,32542.028260272444
150,31437.077475078964
150,30826.10300118988
150,30460.94425089197
150,30342.275518454502
150,30692.113587177533
150,31526.119603782576
150,33221.90450957242
150,31979.370578207698
150,31014.05286239654
150,31020.81099482049
150,28769.57467308316
150,32640.8003999345
150,31514.907547805906
150,30917.42497378577
150,32381.84681434928
150,30213.24609827192
150,30549.924839409367
175,30970.518809666857
175,31160.359311340344
175,30447.34805091809
175,30557.703074996054
175,31824.390031949115
175,31301.99652765877
175,29593.148203675835
175,31525.257509424973
175,30247.917239211227
175,29741.273054725705
175,32555.594713566014
175,30448.71633302738
175,29678.769333197797
175,30645.44934739403
175,30463.275126635348
175,30506.59981681313
175,31457.79912442529
175,29724.627249149074
175,31122.400339521977
175,31190.372411464865
175,28937.156160855717
175,30959.56436235096
175,29731.642743100445
175,31132.88854214206
175,30740.581222599776
175,30239.014250782206
175,30742.089865406593
175,29880.04120105683
175,30165.652403231947
175,32389.2282015898
175,32024.390771951646
175,30124.428479096805
175,32203.26477164629
175,31085.700650922478
175,30333.970763371177
175,30380.14750554222
175,29317.964077062836
175,30255.575731267298
175,31093.391906317942
175,32377.17905248229
175,31559.24557827154
175,30343.85643242178
175,30754.354838504987
175,28508.485542051138
175,31830.077537918525
175,31208.395642801643
175,30571.87539792815
175,32287.1504446729
175,29495.609785716224
175,30085.785997307838
200,30803.26637350592
