Iteration,Distance
25,32455.733155498245
25,33728.940969776486
25,33108.95493523078
25,33577.7888173174
25,33979.373506799675
25,33693.00519914594
25,32361.159725373553
25,34171.83381836279
25,33686.62856143305
25,32066.82947218121
25,34404.936650411066
25,33707.55086331985
25,33614.369739651884
25,34507.07012007682
25,32701.51499129275
25,34135.37621540771
25,34539.761324195126
25,31868.483691758945
25,33851.981572637094
25,34360.33061457966
25,32616.03731258852
25,33421.34954350208
25,33061.15201901366
25,33474.26556407975
25,34272.93907245651
25,33667.64290339885
25,33493.8780929018
25,32597.220693746756
25,32805.17107602996
25,33580.21964081766
25,34122.91031744015
25,33434.30400164412
25,33699.47944864235
25,35132.66092318097
25,32589.66287771269
25,32981.01373458595
25,32939.70656498161
25,33085.64185884327
25,34843.907299836974
25,36115.633718124685
25,34291.01159702129
25,33720.50899498212
25,32768.02420275707
25,31952.550619699596
25,34980.941759846195
25,34520.70797415921
25,33435.813407121714
25,33114.947973909875
25,32868.622421391345
25,32364.82719589447
50,31491.997011255924
50,33293.75792031041
50,32538.195992818848
50,32150.14027722568
50,32766.413302998557
50,33109.14218962719
50,31648.312539182
50,32876.80297875658
50,32770.13355300123
50,31127.36459220431
50,33607.89072823442
50,32559.29455428209
50,32589.08053765581
50,34081.514959725384
50,32013.97564072444
50,33794.89555356564
50,33892.50856591378
50,31374.36896815311
50,33293.98734781339
50,32646.82537540736
50,31234.994475773074
50,32467.953911620145
50,32059.64356719194
50,32350.71550674612
50,33420.49482948583
50,32567.916570568268
50,32298.736992232305
50,31548.621822118737
50,32026.86594866415
50,32491.49745703249
50,33276.26141513109
50,32928.12714621534
50,33087.70785355151
50,34284.684716491065
50,32044.9900754516
50,32181.195135967642
50,32143.33548751938
50,32462.097287893383
50,32894.5273820116
50,35511.46980006414
50,33746.02385989508
50,32312.814378057694
50,31974.42899537189
50,31316.571412069574
50,33122.60066315868
50,33651.362451772984
50,32318.87857099142
50,32552.546984610726
50,32252.79507561725
50,31585.60314741521
75,31202.498819105593
75,32525.899825914483
75,31468.678644854408
75,31153.829522483094
75,31990.967660383318
75,32158.0212366381
75,30966.094484352572
75,31810.146126422467
75,31759.704860046444
75,30661.838532535287
75,32416.906315899658
75,31764.52472306593
75,31380.938762144433
75,32832.908929322
75,31250.048205436793
75,33127.948325869686
75,32397.208309774112
75,30948.110497798283
75,32306.059258552028
75,31629.204710257072
75,29983.412580482196
75,31630.472780903936
75,31446.07992926139
75,31671.05481397807
75,32460.840650629307
75,31475.228373987615
75,31648.068594463348
75,30407.269716220497
75,31027.643291843353
75,31043.019635917743
75,32318.96793156799
75,31279.690203996077
75,32109.24983615979
75,33158.44007081638
75,30931.439078178657
75,31409.728006897192
75,31575.31119830444
75,31801.893843818947
75,32082.87757372376
75,35110.82584169993
75,33072.35890068519
75,31354.540040587617
75,30796.404265717956
75,29800.172101428932
75,32197.048225937713
75,32175.2259032533
75,31780.401594786068
75,31033.723443755014
75,31847.631104857173
75,31246.160578514086
100,30551.51994267495
100,31705.62296817607
100,30877.55886887453
100,30728.66398162893
100,31716.366539899052
100,30577.45124423424
100,29874.815010421375
100,31147.61483461266
100,30706.60433330429
100,30351.572369374317
100,30904.745909766654
100,31114.71261275887
100,30785.548353172857
100,31457.019599791216
100,30856.755018201013
100,32321.509846561818
100,31719.198630702802
100,30427.044115201614
100,31887.655755516484
100,31222.386542512057
100,29363.46292223312
100,31068.95993005435
100,30775.16292147168
100,30369.137239511394
100,31628.38582069011
100,31023.643005714708
100,30420.957782115896
100,29591.96144592492
100,30449.382598037013
100,30761.53086323713
100,31780.85236115484
100,30598.40041164492
100,31193.64924189125
100,31941.797498819007
100,30277.14872197324
100,30396.463845883252
100,31143.977494455983
100,30185.35109727672
100,31452.205565693028
100,34450.85195547409
100,32056.336058301607
100,30314.89034246966
100,29880.826155972645
100,29382.518587737322
100,31561.34250393707
100,31613.122934326526
100,30795.787618505514
100,30331.453762515062
100,31001.19201699456
100,30574.975641756268
125,29803.46270332036
125,30957.39171037158
125,30352.288775794514
125,29492.39212117756
125,30915.382216478883
125,29896.274864610707
125,28630.55347191015
125,30459.089834057217
125,30021.749691328867
125,29629.824229044993
125,30113.220304442133
125,30460.57451431778
125,30075.634095441837
125,31096.901265678738
125,29695.817388395935
125,31380.94856444882
125,30640.59441286344
125,29593.3651156227
125,31558.273490373413
125,30305.157418120707
125,28812.668221261774
125,29807.965791376548
125,30159.0372760775
125,29502.161295718328
125,31234.82367201746
125,30148.625190302733
125,30136.89091549183
125,29133.259783350855
125,29814.29203679536
125,29904.829430041485
125,31075.30412264293
125,29625.543946024864
125,30030.548985785772
125,31560.741870887457
125,29318.005118432786
125,30005.47284399144
125,30093.47917196875
125,29639.100635452505
125,31045.26563172282
125,33780.32655649144
125,30594.18455563322
125,29917.6626395417
125,28740.035192924355
125,28490.282036600925
125,30685.072604350484
125,30965.467877088515
125,29952.94767460643
125,29900.552277868705
125,30716.594959439102
125,29953.029257246148
150,28521.58407664121
150,30367.740776077357
150,29912.062538879913
150,29029.804188934333
150,30232.951377209185
150,28670.83902715363
150,27809.897476515376
150,30189.3705836477
150,29048.6250408221
150,28979.014693287136
150,29464.168210021122
150,29810.490317693886
150,29392.36495182899
150,30644.429359637077
150,29302.623569786745
150,31140.987493051605
150,30036.24759357097
150,28982.39776994015
150,30401.77753526111
