Iteration,Distance
25,32656.924807424915
25,33739.2755475463
25,33108.95493523078
25,33530.7012033542
25,34238.85065017282
25,33775.686412811665
25,32420.081074567355
25,34176.073565499915
25,33711.590916359106
25,32358.335468850637
25,34220.211207465756
25,33589.18255600112
25,33609.4677731465
25,34507.07012007682
25,32859.47732858856
25,34135.37621540771
25,34539.761324195126
25,31855.595498542993
25,33851.981572637094
25,34360.33061457966
25,32951.935315433824
25,33451.90875234282
25,33252.960160562565
25,33474.26556407975
25,34272.93907245651
25,33791.2525177731
25,33488.18692664435
25,32605.790285766547
25,32805.17107602996
25,34540.88831772272
25,34200.29257984833
25,33445.63526456411
25,33185.65935402139
25,34922.02382496193
25,32589.66287771269
25,32707.306119601315
25,32943.4917986365
25,33085.64185884327
25,34926.02808929829
25,35505.91339209439
25,34291.01159702129
25,34049.68184069192
25,32853.59348470437
25,31952.550619699596
25,35140.30076064442
25,34325.23543499197
25,33964.621050576374
25,33110.82212427972
25,32868.622421391345
25,32364.82719589447
50,31804.10923637417
50,33232.07018406864
50,32679.42137740242
50,32398.7506068199
50,33579.03917883114
50,32799.98012394212
50,31783.70374891977
50,33416.080763695725
50,32943.00867199454
50,31099.030332029055
50,33633.33450793553
50,32161.68735436157
50,32991.63760355087
50,33354.75374882401
50,32207.424663507114
50,33676.14018048885
50,34141.867917442345
50,31391.36872856179
50,33115.981798594505
50,32968.411629749964
50,32072.89003729238
50,32892.637069464305
50,32489.851932797574
50,33185.39359961247
50,33494.815208932065
50,32733.480174390515
50,32814.35284620433
50,31627.397101153303
50,31949.698336414098
50,33249.47861588539
50,33282.7743642188
50,32875.350725777666
50,32420.19274470551
50,33948.55874238389
50,31787.3677876807
50,32041.713367027103
50,32373.50272900008
50,32583.24723401925
50,34194.647987301214
50,34347.538318926774
50,33747.46197737317
50,32774.65038634909
50,32201.047752631715
50,31204.364263842483
50,33505.17606685999
50,33642.27753254126
50,32959.518501293845
50,32654.385418708065
50,32430.32721680343
50,31597.085641605776
75,31103.66052348784
75,32578.618680576565
75,31820.140770729446
75,31675.821619662576
75,32011.126783804328
75,32455.31045093128
75,30158.191609207694
75,33004.11294936242
75,31606.483289960386
75,30410.69437944471
75,33201.537924456235
75,31888.6490701808
75,32312.227258943883
75,32957.76858630188
75,30590.276043950544
75,32676.19514538088
75,33548.69594526545
75,30666.9705379102
75,32220.882543132066
75,32344.96847760204
75,30961.110842523092
75,32264.266184948243
75,31651.287232820752
75,32055.74517357179
75,32617.538146188657
75,32175.872419293595
75,31559.08693295675
75,30733.191584970416
75,31363.441589488088
75,32643.20960219822
75,32523.65591943586
75,32030.05215216262
75,31726.096481424596
75,32925.195086399355
75,30471.40086284855
75,31897.19173188016
75,30866.093433544316
75,31882.49625214948
75,33203.68476850814
75,33651.897578354976
75,33059.42597276977
75,32463.338661802547
75,31457.13326167853
75,30258.071989579075
75,32463.930434802696
75,32332.94638005372
75,32023.068772312297
75,31419.56651281936
75,31859.822455982896
75,31123.257984749915
100,30542.25753854646
100,31080.138145816247
100,31084.648486090136
100,31016.301267973206
100,31105.54857876106
100,31348.119911602917
100,29161.313750224566
100,32211.24696422891
100,30485.9128126565
100,29816.21143952011
100,32613.894378878143
100,31153.62531637989
100,31406.298956876428
100,32479.492229981217
100,29556.724642860598
100,32125.05735533278
100,31977.929956870485
100,29207.149468956755
100,31522.011569723538
100,31044.458414565182
100,30728.05706962133
100,31602.09517767809
100,31019.733799804853
100,31485.88650271519
100,31852.74112498516
100,31743.665961494746
100,30687.42975566593
100,29968.554999404747
100,30497.55678208259
100,32251.30819114824
100,31762.520224443608
100,30993.673815402657
100,30834.328510273353
100,32053.296997816982
100,28730.238603864836
100,31348.494868772865
100,30518.056624635414
100,31535.556170334603
100,32310.197529566627
100,32456.098895778523
100,32058.196497274083
100,31955.9734458761
100,30034.108782858475
100,29825.518195196553
100,31677.31282718945
100,30639.178626678076
100,31373.39147009793
100,30427.12515001483
100,31268.90829827893
100,30273.150182855454
125,29523.201890516822
125,30650.172606948163
125,30410.79061106586
125,30626.076256784458
125,30895.487926339207
125,29729.134189092816
125,28812.65027850055
125,31667.417978329828
125,29912.49217835451
125,29430.103608847738
125,32056.151825553232
125,29982.152642377063
125,30866.912389862377
125,31675.37085910339
125,28685.039295992905
125,31318.825295435432
125,31240.337393836213
125,28917.261795232655
125,31035.07104887753
125,29539.575854757368
125,30187.75802053716
125,30758.38284385678
125,30713.802131653618
125,31247.438977244787
125,31253.2393333596
125,30389.954253159303
125,29853.056725631428
125,29875.30593678901
125,29575.6853183116
125,31074.870616330903
125,30426.565611090322
125,30617.129602822686
125,30596.61166834106
125,31147.427579338815
125,28107.023413269024
125,30330.36396198912
